belongs_category,first_level,second_level,third_level,title,url
"{'name': 'Office Products', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Office Products', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Sharpie Permanent Marker, Fine Point, Black, Pack of 5",https://www.amazon.com/Sharpie-Permanent-Marker-Point-Black/dp/B000I0TZO4/ref=zg_bs_office-products_sccl_90/132-6596955-9332358?psc=1
"{'name': 'Office Products', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Office Products', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"HP 952 Cyan, Magenta, Yellow Ink Cartridges (3-pack) | Works with HP OfficeJet 8702, HP OfficeJet Pro 7720, 7740, 8210, 8710, 8720, 8730, 8740 Series | Eligible for Instant Ink | N9K27AN",https://www.amazon.com/HP-N9K27AN-140-Original-Cartridges/dp/B01AV8PPOQ/ref=zg_bs_office-products_sccl_91/132-6596955-9332358?psc=1
"{'name': 'Office Products', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Office Products', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Amazon Basics Magnetic Dry Erase White Board, 36 x 24-Inch, Aluminum Frame, Silver/White",https://www.amazon.com/Amazon-Basics-Magnetic-24-Inch-Whiteboard/dp/B07K6B8Q5V/ref=zg_bs_office-products_sccl_92/132-6596955-9332358?psc=1
"{'name': 'Office Products', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Office Products', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"HP 962 Cyan, Magenta, Yellow Ink Cartridges (3 Count -pack of 1) | Works with HP OfficeJet 9010 Series, HP OfficeJet Pro 9010, 9020 Series | Eligible for Instant Ink | 3YP00AN",https://www.amazon.com/HP-Cartridges-Magenta-3HZ96AN-3HZ97AN/dp/B07MCYDD62/ref=zg_bs_office-products_sccl_93/132-6596955-9332358?psc=1
"{'name': 'Office Products', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Office Products', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"BIC Brite Liner Highlighters, Chisel Tip, 5-Count Pack of Highlighters Assorted Colors, Ideal Highlighter Set for Organizing and Coloring",https://www.amazon.com/BIC-Highlighter-Chisel-Assorted-5-Count/dp/B000Q5ZGIA/ref=zg_bs_office-products_sccl_94/132-6596955-9332358?psc=1
"{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Outsidepride White Dutch Clover Seed for Erosion Control, Ground Cover, Lawn Alternative, Pasture, Forage, & More - 2 LBS",https://www.amazon.com/Outsidepride-White-Dutch-Clover-Seed/dp/B00164TB9K/ref=zg_bs_lawn-garden_sccl_25/147-9536781-7294858?psc=1
"{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Orbit 62056 One Outlet Single-Dial Hose Watering-timers,https://www.amazon.com/Orbit-62056-Outlet-Single-Dial-Faucet/dp/B004ROPSOI/ref=zg_bs_lawn-garden_sccl_26/147-9536781-7294858?psc=1
"{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"American Flag 3x5 Ft Outdoor Heavy Duty,100% in USA Longest Lasting American Flags For Outside 3x5,American Flag 3x5 Embroidered Stars,Us Flags 3x5 Outdoor Best In Usa High Wind Stitched Stripes,Outdoor 3x5 American Flag Nylon,Embroidered Outside All Weather United States Flag,Usa Flag in Best American Flag",https://www.amazon.com/American-Outdoor-Longest-Embroidered-Stitched/dp/B091MNYT13/ref=zg_bs_lawn-garden_sccl_27/147-9536781-7294858?psc=1
"{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Safer Home SH503 Indoor Plug-In Fly Trap Refill Pack of Glue Cards for SH502 Indoor Fly Trap – 3 Pack,https://www.amazon.com/Safer-Brand-SH503-Chemical-Refill/dp/B09T3SZ79V/ref=zg_bs_lawn-garden_sccl_28/147-9536781-7294858?psc=1
"{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Sun Joe SPX3000 2030 Max PSI 1.76 GPM 14.5-Amp Electric High Pressure Washer, Cleans Cars/Fences/Patios",https://www.amazon.com/Sun-Joe-SPX3000-Pressure-14-5-Amp/dp/B00CPGMUXW/ref=zg_bs_lawn-garden_sccl_29/147-9536781-7294858?psc=1
"{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Black+Decker Weed Eater Spool, Trimmer Line, 3-Pack, 30-Feet of Replacement Spool, 0.065-Inch Diameter Line (AF1003ZP)",https://www.amazon.com/BLACK-DECKER-Trimmer-0-065-Inch-AF1003ZP/dp/B00004R9TL/ref=zg_bs_lawn-garden_sccl_30/147-9536781-7294858?psc=1
"{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Osmocote Smart-Release Plant Food Plus Outdoor & Indoor, 8 lb.",https://www.amazon.com/Osmocote-Outdoor-Smart-Release-8-Pound-Fertilizer/dp/B00GTDGMHC/ref=zg_bs_lawn-garden_sccl_81/147-9536781-7294858?psc=1
"{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Patio, Lawn & Garden', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"HTH 42049 Swimming Pool Care 1"" Chlorine Tabs, Swimming Pool Chlorinating Sanitizer, 1.5lb",https://www.amazon.com/HTH-Chlorine-Swimming-Chlorinating-Sanitizer/dp/B09R824NVT/ref=zg_bs_lawn-garden_sccl_82/147-9536781-7294858?psc=1
"{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"TEMPTATIONS MIXUPS Crunchy and Soft Cat Treats Catnip Fever Flavor, 16 oz. Tub",https://www.amazon.com/Temptations-Mixups-Treats-Catnip-Holiday/dp/B00OLSARS2/ref=zg_bs_pet-supplies_sccl_15/138-2498082-9732244?psc=1
"{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Vet’s Best Dog Toothbrush and Enzymatic Toothpaste Set - Teeth Cleaning and Fresh Breath Kit with Dental Care Guide - Vet Formulated,https://www.amazon.com/Vets-Best-Toothbrush-Toothpaste-Formulated/dp/B06XKJNFXX/ref=zg_bs_pet-supplies_sccl_16/138-2498082-9732244?psc=1
"{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover for Furniture, Couch, Carpet, Car Seats or Bedding - Portable, Multi-Surface Lint Roller and Fur Removal Tool",https://www.amazon.com/Pet-Dog-Cat-Hair-Remover-Couch/dp/B00BAGTNAQ/ref=zg_bs_pet-supplies_sccl_17/138-2498082-9732244?psc=1
"{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Minties VetIQ Dog Dental Bone Treats, Dental Chews for Medium/Large Dogs (Over 40 Lbs), 40 Count",https://www.amazon.com/VetIQ-Minties-Dental-Treats-Perfect/dp/B083MN4LGT/ref=zg_bs_pet-supplies_sccl_18/138-2498082-9732244?psc=1
"{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Purina Fancy Feast Grain Free Pate Wet Kitten Food Variety Pack, Kitten Classic Pate Collection, 4 Flavors - (24) 3 oz. Boxes",https://www.amazon.com/Purina-Fancy-Feast-Variety-Collection/dp/B07JG87X5P/ref=zg_bs_pet-supplies_sccl_19/138-2498082-9732244?psc=1
"{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Rachael Ray Nutrish Soup Bones Dog Treats, Chicken & Veggies Flavor, 11 Bones",https://www.amazon.com/Rachael-Ray-Nutrish-Chicken-Veggies/dp/B07KPQ16H3/ref=zg_bs_pet-supplies_sccl_20/138-2498082-9732244?psc=1
"{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Rachael Ray Nutrish Savory Roasters Real Meat Dog Treats, Roasted Chicken Recipe, 12 Ounces, Grain Free",https://www.amazon.com/Rachael-Ray-Nutrish-Roasters-Roasted/dp/B06W2GRZSS/ref=zg_bs_pet-supplies_sccl_21/138-2498082-9732244?psc=1
"{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Pet Supplies', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Hill's Science Diet Dry Dog Food, Adult, Small Paws For Small Breed Dogs, Chicken Meal & Rice, 4.5 lb. Bag",https://www.amazon.com/HillS-Science-Diet-Chicken-Recipe/dp/B003CL3PTM/ref=zg_bs_pet-supplies_sccl_22/138-2498082-9732244?psc=1
"{'name': 'Software', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Software', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Recovery, Repair & Re-install disc compatible with MS Win 10 32/64 bit",https://www.amazon.com/Recovery-Re-install-compatible-Versions-Windows/dp/B07YMQ9WHQ/ref=zg_bs_software_sccl_10/131-7537135-2802914?psc=1
"{'name': 'Software', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Software', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Office Suite 2022 Special Edition for Windows 11-10-8-7-Vista-XP | PC Software and 1.000 New Fonts | Alternative to Microsoft Office | Compatible with Word, Excel and PowerPoint",https://www.amazon.com/10-8-7-Vista-XP-Alternative-Microsoft-Compatible-PowerPoint/dp/3959828241/ref=zg_bs_software_sccl_11/131-7537135-2802914?psc=1
"{'name': 'Software', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Software', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Microsoft Windows 11 Pro (USB),https://www.amazon.com/Microsoft-Windows-11-Pro-USB/dp/B09V71FYGS/ref=zg_bs_software_sccl_12/131-7537135-2802914?psc=1
"{'name': 'Software', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Software', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Synology IP Camera License Pack for 1 (CLP1),https://www.amazon.com/Synology-Camera-License-Pack-CLP1/dp/B001MJ0JAO/ref=zg_bs_software_sccl_13/131-7537135-2802914?psc=1
"{'name': 'Software', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Software', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Laplink PCmover Professional | Instant Download | Single Use License | Moves Applications, Files, and Settings to Your New PC",https://www.amazon.com/PCmover-Professional-11-Use-Download/dp/B07QHLRL1H/ref=zg_bs_software_sccl_14/131-7537135-2802914?psc=1
"{'name': 'Software', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Software', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Webroot Internet Security Complete | Antivirus Software 2023 | 5 Device|1 Year Download for PC/Mac/Chromebook/Android/IOS + Password Manager, Performance Optimizer and Cloud Backup",https://www.amazon.com/Webroot-Internet-Antivirus-Protection-Subscription/dp/B07DDL3N69/ref=zg_bs_software_sccl_15/131-7537135-2802914?psc=1
"{'name': 'Software', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Software', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,H&R Block Tax Software Premium 2022 with Refund Bonus Offer (Amazon Exclusive) [PC Download],https://www.amazon.com/Block-Software-Premium-Exclusive-Download/dp/B0BCC6XKPD/ref=zg_bs_software_sccl_16/131-7537135-2802914?psc=1
"{'name': 'Sports & Outdoors', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports & Outdoors', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Jump Rope, Tangle-Free Rapid Speed Jumping Rope Cable with Ball Bearings for Women, Men, and Kids, Adjustable Steel Jump Rope Workout with Foam Handles for Fitness, Home Exercise & Slim Body",https://www.amazon.com/Tangle-Free-Jumping-Bearings-Adjustable-Handles/dp/B09DF9NWC7/ref=zg_bs_sporting-goods_sccl_42/142-8262336-6873012?psc=1
"{'name': 'Sports & Outdoors', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports & Outdoors', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Gymreapers Lifting Wrist Straps for Weightlifting, Bodybuilding, Powerlifting, Strength Training, & Deadlifts - Padded Neoprene with 18 inch Cotton",https://www.amazon.com/Gymreapers-Weightlifting-Bodybuilding-Powerlifting-Deadlifts/dp/B07BB3VQ42/ref=zg_bs_sporting-goods_sccl_43/142-8262336-6873012?psc=1
"{'name': 'Sports & Outdoors', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports & Outdoors', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Penn Championship Tennis Balls - Regular Duty Felt Pressurized Tennis Balls,https://www.amazon.com/Penn-Championship-Regular-Tennis-Single/dp/B0000DZSUX/ref=zg_bs_sporting-goods_sccl_44/142-8262336-6873012?psc=1
"{'name': 'Sports & Outdoors', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports & Outdoors', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"FootJoy Men's WeatherSof Golf Gloves, Pack of 2 (White)",https://www.amazon.com/FootJoy-WeatherSof-2-Pack-Gloves-Regular/dp/B0755JK34N/ref=zg_bs_sporting-goods_sccl_45/142-8262336-6873012?psc=1
"{'name': 'Sports & Outdoors', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports & Outdoors', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"HEETA Waterproof Dry Bag for Women Men, 5L/10L/20L/30L/40L Roll Top Lightweight Dry Storage Bag Backpack with Phone Case for Travel, Swimming, Boating, Kayaking, Camping and Beach",https://www.amazon.com/HEETA-Waterproof-Lightweight-Backpack-Transparent/dp/B07PLZP5LN/ref=zg_bs_sporting-goods_sccl_46/142-8262336-6873012?psc=1
"{'name': 'Sports & Outdoors', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports & Outdoors', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"JMEXSUSS Weather Resistant Standard Cornhole Bags, Set of 8 Regulation Professional Corn Hole Bags for Tossing Game,Corn Hole Beans Bags with Tote Bag",https://www.amazon.com/JMEXSUSS-Resistant-Standard-Regulation-Cornhole/dp/B07MQ3T72C/ref=zg_bs_sporting-goods_sccl_47/142-8262336-6873012?psc=1
"{'name': 'Sports & Outdoors', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports & Outdoors', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"MAXTOP Large Crossbody Fanny Pack Belt Bag with 4-Zipper Pockets,Gifts for Enjoy Sports Festival Workout Traveling Running Casual Hands-Free Wallets Waist Pack Phone Bag Carrying All Phones",https://www.amazon.com/Headphone-4-Zipper-Pockets-Traveling-Outdoors/dp/B07WYKJXXY/ref=zg_bs_sporting-goods_sccl_48/142-8262336-6873012?psc=1
"{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,2022 Mosaic NFL Trading Cards Blaster Box Factory Sealed 6 cards per Pack and 6 Packs Per Box,https://www.amazon.com/Mosaic-Trading-Blaster-Factory-Sealed/dp/B0BS49R331/ref=zg_bs_sports-collectibles_sccl_45/141-8392480-9912812?psc=1
"{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,2022 Topps Baseball Updates Relic Box,https://www.amazon.com/2022-Topps-Baseball-Updates-Relic/dp/B0B9TC5R1K/ref=zg_bs_sports-collectibles_sccl_46/141-8392480-9912812?psc=1
"{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,2022 2023 Upper Deck Hockey Series #2 Factory Sealed Unopened Blaster Box of Packs Possible Young Guns Rookies and Jerseys,https://www.amazon.com/Upper-Deck-Factory-Unopened-Possible/dp/B0C1LM33LD/ref=zg_bs_sports-collectibles_sccl_47/141-8392480-9912812?psc=1
"{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,2023 Topps MLB Series 1 Baseball Trading Card Giant Mega Box 256 Total Cards Superior Sports Investments Exclusive !,https://www.amazon.com/Topps-Baseball-Superior-Investments-Exclusive/dp/B0C1F1X89R/ref=zg_bs_sports-collectibles_sccl_48/141-8392480-9912812?psc=1
"{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,2022 Topps Gypsy Queen Baseball Value Box,https://www.amazon.com/Topps-Gypsy-Queen-Baseball-Value/dp/B0B3558934/ref=zg_bs_sports-collectibles_sccl_49/141-8392480-9912812?psc=1
"{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,DREAM LOT OF OLD UNOPENED FOOTBALL CARDS IN PACKS 60 Cards in Packs from the Late 80s and Early 90s,https://www.amazon.com/DREAM-UNOPENED-FOOTBALL-CARDS-Cards/dp/B089DMHMQ7/ref=zg_bs_sports-collectibles_sccl_50/141-8392480-9912812?psc=1
"{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"2022 Topps Chrome Baseball EXCLUSIVE Factory Sealed Blaster Box with (2) SPECIAL SEPIA & (2) PINK REFRACTOR PARALLELS! Look for RC & Autos of Julio Rodriguez, Bobby Witt, Wander Franco & More! WOWZZER",https://www.amazon.com/Baseball-EXCLUSIVE-REFRACTOR-PARALLELS-Rodriguez/dp/B0BFRRPTDK/ref=zg_bs_sports-collectibles_sccl_1/141-8392480-9912812?psc=1
"{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Sports Collectibles', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,NBA Basketball Card Collector Box Over 500 Different Cards. Great Mix of players from the last 25 years. Ships in a new brand new factory sealed white box perfect for gift giving.,https://www.amazon.com/Basketball-Collector-Different-players-factory/dp/B001FW3P9K/ref=zg_bs_sports-collectibles_sccl_2/141-8392480-9912812?psc=1
"{'name': 'Tools & Home Improvement', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Tools & Home Improvement', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Adhesive Hooks for Hanging Heavy Duty Wall Hooks Self Adhesive Towel Coat Hooks Waterproof Transparent Hooks for Bathroom Shower Kitchen Keys Door Outdoor Home Improvement Utility Hook 12 Pack,https://www.amazon.com/Adhesive-Waterproof-Transparent-Bathroom-Improvement/dp/B0B2F55P76/ref=zg_bs_hi_sccl_41/134-6485015-9499037?psc=1
"{'name': 'Tools & Home Improvement', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Tools & Home Improvement', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Tuffenough Solar Outdoor Lights 2500LM 210 LED Security Lights with Remote Control,3 Heads Motion Sensor Lights, IP65 Waterproof,270° Wide Angle Flood Wall Lights with 3 Modes(2 Packs)",https://www.amazon.com/Outdoor-Tuffenough-Security-Control-Waterproof/dp/B09F3DJNGF/ref=zg_bs_hi_sccl_42/134-6485015-9499037?psc=1
"{'name': 'Tools & Home Improvement', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Tools & Home Improvement', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Leeleberd Led Lights for Bedroom 100 ft (2 Rolls of 50ft) Music Sync Color Changing RGB Led Strip Lights with Remote App Control Bluetooth Led light Strip, Led Lights for Room Home Kitchen Decor Party",https://www.amazon.com/Leeleberd-Bedroom-Changing-Control-Bluetooth/dp/B0C2MHG632/ref=zg_bs_hi_sccl_43/134-6485015-9499037?psc=1
"{'name': 'Tools & Home Improvement', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Tools & Home Improvement', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Frigidaire WF3CB Puresource3 Refrigerator Water Filter , White, 1 Count (Pack of 1)",https://www.amazon.com/Frigidaire-WF3CB-Puresource-Replacement-Filter/dp/B0045LLC7K/ref=zg_bs_hi_sccl_44/134-6485015-9499037?psc=1
"{'name': 'Tools & Home Improvement', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Tools & Home Improvement', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Glocusent LED Neck Reading Light, Book Light for Reading in Bed, 3 Colors, 6 Brightness Levels, Bendable Arms, Rechargeable, Long Lasting, Perfect for Reading, Knitting, Camping, Repairing",https://www.amazon.com/Glocusent-Brightness-Bendable-Rechargeable-Repairing/dp/B07WNRN9WQ/ref=zg_bs_hi_sccl_45/134-6485015-9499037?psc=1
"{'name': 'Tools & Home Improvement', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Tools & Home Improvement', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"everydrop by Whirlpool Ice and Water Refrigerator Filter 3, EDR3RXD1, Single-Pack",https://www.amazon.com/Whirlpool-EDR3RXD1-Everydrop-Refrigerator-Filter/dp/B00UB441HS/ref=zg_bs_hi_sccl_46/134-6485015-9499037?psc=1
"{'name': 'Toys & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Toys & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Sassy Stacks of Circles Stacking Ring STEM Learning Toy, Age 6+ Months, Multi, 9 Piece Set",https://www.amazon.com/Sassy-Stacks-Circles-Stacking-Learning/dp/B07NXDJ52C/ref=zg_bs_toys-and-games_sccl_35/142-5881937-0837951?psc=1
"{'name': 'Toys & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Toys & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,Sunny Days Entertainment Bubble Solution Refill 64oz - Made in USA Bubbles | Kids Easy Grip Bottle for Bubble Machine | Assorted Bottle Colors,https://www.amazon.com/Sunny-Days-Entertainment-Bubble-Solution/dp/B08V5NLM2H/ref=zg_bs_toys-and-games_sccl_36/142-5881937-0837951?psc=1
"{'name': 'Toys & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Toys & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"SwimWays Spring Float Recliner Pool Lounger with Hyper-Flate Valve, Inflatable Pool Float, Blue",https://www.amazon.com/SwimWays-Recliner-Lounger-Hyper-Flate-Inflatable/dp/B08H5R5D96/ref=zg_bs_toys-and-games_sccl_37/142-5881937-0837951?psc=1
"{'name': 'Toys & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Toys & Games', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Crayola Colored Pencil Set, School Supplies, Assorted Colors, 36 Count, Long",https://www.amazon.com/Crayola-Colored-Pencil-Supplies-Assorted/dp/B00006RVTS/ref=zg_bs_toys-and-games_sccl_38/142-5881937-0837951?psc=1
"{'name': 'Unique Finds', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Unique Finds', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"SHASHIBO Shape Shifting Box - Award-Winning, Patented Fidget Cube w/ 36 Rare Earth Magnets - Transforms Into Over 70 Shapes, Download Fun in Motion Toys Mobile App (Original Series - Spaced Out)",https://www.amazon.com/SHASHIBO-Shifting-Geometric-Magnetic-Transforming/dp/B07W5QM4DP/ref=zg_bs_boost_sccl_15/147-9237430-8557441?psc=1
"{'name': 'Unique Finds', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Unique Finds', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"SmartyPants Organic Kids Multivitamin, Daily Gummy Vitamins: Probiotics, Vitamin C, D3, Zinc, & B12 for Immune Support, Energy & Digestive Health, Assorted Fruit Flavor, 120 Gummies, 30 Day Supply",https://www.amazon.com/SmartyPants-Organic-Multivitamin-Daily-Vitamins/dp/B079YXFCWT/ref=zg_bs_boost_sccl_16/147-9237430-8557441?psc=1
"{'name': 'Unique Finds', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Unique Finds', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,IQBAR Brain and Body Keto Protein Bars - 7 Sampler Keto Bars - Energy Bars - Low Carb Protein Bars - High Fiber Vegan Bars and Low Sugar Meal Replacement Bars - Vegan Snacks,https://www.amazon.com/Protein-Sampler-Friendly-Gluten-Alcohols/dp/B086XMKL5H/ref=zg_bs_boost_sccl_17/147-9237430-8557441?psc=1
"{'name': 'Unique Finds', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Unique Finds', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Afreschi Turkey Tendon Dog Treats for Signature Series, All Natural Human Grade Puppy Chew, Ingredient Sourced from USA, Hypoallergenic, Easy to Digest, Rawhide Alternative, 1 Unit/Pack Strip (Large)",https://www.amazon.com/AFreschi-All-Natural-Hypoallergenic-Alternative-Ingredient/dp/B07KX5RM7W/ref=zg_bs_boost_sccl_18/147-9237430-8557441?psc=1
"{'name': 'Kitchen & Dining', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Kitchen & Dining', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Cuisinart C55-12PCKSAM 12-Piece Ceramic Coated Stainless Steel Knives, Comes with 6-Blades and 6-Blade Guards, Color Coded to Reduce Risk of Cross Contamination, Jewel",https://www.amazon.com/Cuisinart-C55-12PCKSAM-Guards-knives-covers/dp/B016OD70Q8/ref=zg_bs_kitchen_sccl_94/132-2414999-9310738?psc=1
"{'name': 'Kitchen & Dining', 'tree_level': <TreeLevel.FirstLevel: 1>}","{'name': 'Kitchen & Dining', 'tree_level': <TreeLevel.FirstLevel: 1>}",,,"Hamilton Beach Power Elite Wave Action Blender-for Shakes and Smoothies, Puree, Crush Ice, 40 Oz Glass Jar, 12 Functions, Stainless Steel Ice Sabre-Blades, Black (58148A)",https://www.amazon.com/Hamilton-Beach-Functions-Dishwasher-58148A/dp/B00EI7DPI0/ref=zg_bs_kitchen_sccl_95/132-2414999-9310738?psc=1
